id,year,state_name,state_code,district_name,district_code,block_name,block_code,village_name,village_code,nutrient_type,nutrient_name,nutrient_level,value
3774,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Nitrogen,Medium,4
3775,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Organic Carbon,High,0
3776,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Organic Carbon,Low,4
3777,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Organic Carbon,Medium,0
3778,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Phosphorus,High,0
3779,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Phosphorus,Low,4
3780,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Phosphorus,Medium,0
3781,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Potassium,High,0
3782,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Potassium,Low,4
3783,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Potassium,Medium,0
3784,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Soil Ph,Acidic,0
3785,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Soil Ph,Alkaline,0
3786,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Macro,Soil Ph,Neutral,4
3787,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Boron,Deficient,4
3788,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Boron,Sufficient,0
3789,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Copper,Deficient,0
3790,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Copper,Sufficient,4
3791,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Iron,Deficient,4
3792,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Iron,Sufficient,0
3793,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Manganese,Deficient,0
3794,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Manganese,Sufficient,4
3795,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Sulphur,Deficient,0
3796,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Sulphur,Sufficient,4
3797,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Zinc,Deficient,1
3798,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kamalapuram,584196,Micro,Zinc,Sufficient,3
3799,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Electrical Conductivity,Non Saline,5
3800,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Electrical Conductivity,Saline,0
3801,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Nitrogen,High,0
3802,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Nitrogen,Low,3
3803,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Nitrogen,Medium,2
3804,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Organic Carbon,High,0
3805,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Organic Carbon,Low,2
3806,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Organic Carbon,Medium,3
3807,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Phosphorus,High,2
3808,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Phosphorus,Low,0
3809,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Phosphorus,Medium,3
3810,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Potassium,High,0
3811,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Potassium,Low,5
3812,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Potassium,Medium,0
3813,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Soil Ph,Acidic,0
3814,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Soil Ph,Alkaline,0
3815,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Macro,Soil Ph,Neutral,5
3816,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Boron,Deficient,4
3817,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Boron,Sufficient,1
3818,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Copper,Deficient,0
3819,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Copper,Sufficient,5
3820,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Iron,Deficient,2
3821,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Iron,Sufficient,3
3822,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Manganese,Deficient,0
3823,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Manganese,Sufficient,5
3824,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Sulphur,Deficient,0
3825,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Sulphur,Sufficient,5
3826,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Zinc,Deficient,0
3827,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kantipuram,584229,Micro,Zinc,Sufficient,5
3828,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Electrical Conductivity,Non Saline,5
3829,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Electrical Conductivity,Saline,0
3830,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Nitrogen,High,0
3831,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Nitrogen,Low,0
3832,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Nitrogen,Medium,5
3833,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Organic Carbon,High,0
3834,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Organic Carbon,Low,0
3835,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Organic Carbon,Medium,5
3836,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Phosphorus,High,0
3837,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Phosphorus,Low,5
3838,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Phosphorus,Medium,0
3839,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Potassium,High,0
3840,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Potassium,Low,5
3841,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Potassium,Medium,0
3842,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Soil Ph,Acidic,0
3843,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Soil Ph,Alkaline,0
3844,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Macro,Soil Ph,Neutral,5
3845,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Boron,Deficient,1
3846,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Boron,Sufficient,4
3847,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Copper,Deficient,0
3848,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Copper,Sufficient,5
3849,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Iron,Deficient,5
3850,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Iron,Sufficient,0
3851,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Manganese,Deficient,0
3852,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Manganese,Sufficient,5
3853,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Sulphur,Deficient,0
3854,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Sulphur,Sufficient,5
3855,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Zinc,Deficient,2
3856,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Karivesu,584260,Micro,Zinc,Sufficient,3
3857,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Electrical Conductivity,Non Saline,5
3858,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Electrical Conductivity,Saline,0
3859,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Nitrogen,High,0
3860,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Nitrogen,Low,1
3861,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Nitrogen,Medium,4
3862,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Organic Carbon,High,1
3863,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Organic Carbon,Low,0
3864,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Organic Carbon,Medium,4
3865,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Phosphorus,High,2
3866,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Phosphorus,Low,3
3867,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Phosphorus,Medium,0
3868,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Potassium,High,0
3869,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Potassium,Low,2
3870,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Potassium,Medium,3
3871,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Soil Ph,Acidic,0
3872,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Soil Ph,Alkaline,0
3873,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Macro,Soil Ph,Neutral,5
3874,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Boron,Deficient,5
3875,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Boron,Sufficient,0
3876,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Copper,Deficient,0
3877,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Copper,Sufficient,5
3878,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Iron,Deficient,3
3879,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Iron,Sufficient,2
3880,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Manganese,Deficient,0
3881,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Manganese,Sufficient,5
3882,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Sulphur,Deficient,0
3883,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Sulphur,Sufficient,5
3884,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Zinc,Deficient,1
3885,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kasipatnam,584252,Micro,Zinc,Sufficient,4
3886,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Electrical Conductivity,Non Saline,1
3887,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Electrical Conductivity,Saline,0
3888,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Nitrogen,High,0
3889,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Nitrogen,Low,1
3890,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Nitrogen,Medium,0
3891,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Organic Carbon,High,0
3892,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Organic Carbon,Low,0
3893,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Organic Carbon,Medium,1
3894,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Phosphorus,High,0
3895,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Phosphorus,Low,1
3896,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Phosphorus,Medium,0
3897,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Potassium,High,0
3898,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Potassium,Low,0
3899,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Potassium,Medium,1
3900,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Soil Ph,Acidic,0
3901,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Soil Ph,Alkaline,0
3902,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Macro,Soil Ph,Neutral,1
3903,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Boron,Deficient,1
3904,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Boron,Sufficient,0
3905,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Copper,Deficient,0
3906,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Copper,Sufficient,1
3907,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Iron,Deficient,1
3908,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Iron,Sufficient,0
3909,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Manganese,Deficient,0
3910,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Manganese,Sufficient,1
3911,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Sulphur,Deficient,0
3912,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Sulphur,Sufficient,1
3913,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Zinc,Deficient,1
3914,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kittalingi,584109,Micro,Zinc,Sufficient,0
3915,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Electrical Conductivity,Non Saline,2
3916,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Electrical Conductivity,Saline,0
3917,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Nitrogen,High,0
3918,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Nitrogen,Low,0
3919,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Nitrogen,Medium,2
3920,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Organic Carbon,High,0
3921,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Organic Carbon,Low,2
3922,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Organic Carbon,Medium,0
3923,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Phosphorus,High,0
3924,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Phosphorus,Low,2
3925,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Phosphorus,Medium,0
3926,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Potassium,High,0
3927,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Potassium,Low,1
3928,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Potassium,Medium,1
3929,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Soil Ph,Acidic,0
3930,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Soil Ph,Alkaline,0
3931,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Macro,Soil Ph,Neutral,2
3932,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Boron,Deficient,2
3933,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Boron,Sufficient,0
3934,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Copper,Deficient,0
3935,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Copper,Sufficient,2
3936,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Iron,Deficient,2
3937,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Iron,Sufficient,0
3938,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Manganese,Deficient,0
3939,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Manganese,Sufficient,2
3940,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Sulphur,Deficient,0
3941,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Sulphur,Sufficient,2
3942,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Zinc,Deficient,2
3943,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kivarla,584329,Micro,Zinc,Sufficient,0
3944,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Electrical Conductivity,Non Saline,2
3945,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Electrical Conductivity,Saline,0
3946,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Nitrogen,High,0
3947,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Nitrogen,Low,1
3948,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Nitrogen,Medium,1
3949,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Organic Carbon,High,1
3950,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Organic Carbon,Low,0
3951,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Organic Carbon,Medium,1
3952,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Phosphorus,High,1
3953,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Phosphorus,Low,1
3954,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Phosphorus,Medium,0
3955,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Potassium,High,0
3956,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Potassium,Low,2
3957,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Potassium,Medium,0
3958,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Soil Ph,Acidic,0
3959,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Soil Ph,Alkaline,0
3960,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Macro,Soil Ph,Neutral,2
3961,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Micro,Boron,Deficient,2
3962,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Micro,Boron,Sufficient,0
3963,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Micro,Copper,Deficient,0
3964,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Micro,Copper,Sufficient,2
3965,2023-24,Andhra Pradesh,28,Alluri Sitharama Raju,745,Ananthagiri,5584,Kodamaguda,584222,Micro,Iron,Deficient,1
